Date,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank
2022-11-15,214270,FSN,KOSDAQ,중견기업부,3950,1,70,1.8,3875,3970,3845,355346,1388745475,110222980400,27904552,KSQ,1409
2022-11-15,109820,진매트릭스,KOSDAQ,기술성장기업부,5400,1,370,7.36,5030,5440,5010,955251,5094993390,110125656000,20393640,KSQ,1410
2022-11-15,140070,서플러스글로벌,KOSDAQ,우량기업부,2965,1,200,7.23,2830,3170,2800,1166544,3546488560,109669420000,36988000,KSQ,1411
2022-11-15,000220,유유제약,KOSPI,,6360,1,160,2.58,6200,6390,6170,110599,696490000,109597752360,17232351,STK,1412
2022-11-15,049550,잉크테크,KOSDAQ,중견기업부,5580,2,-210,-3.63,5870,5870,5490,64936,364330990,109403025660,19606277,KSQ,1413
2022-11-15,054920,한컴위드,KOSDAQ,벤처기업부,3870,1,140,3.75,3700,3875,3700,114195,435345740,109200103470,28217081,KSQ,1414
2022-11-15,225190,삼양옵틱스,KOSDAQ,우량기업부,10750,2,-100,-0.92,10750,10850,10550,37104,396759500,109109146000,10149688,KSQ,1415
2022-11-15,096040,이트론,KOSDAQ,중견기업부,170,3,0,0.0,171,171,168,3394437,575137842,108992320150,641131295,KSQ,1416
2022-11-15,001540,안국약품,KOSDAQ,중견기업부,8350,1,210,2.58,8140,8360,8140,54821,454198530,108904207000,13042420,KSQ,1417
2022-11-15,058730,다스코,KOSPI,,5900,3,0,0.0,5980,6100,5800,927975,5538162620,108827051700,18445263,STK,1418
2022-11-15,189980,흥국에프엔비,KOSDAQ,우량기업부,2715,1,65,2.45,2650,2715,2650,293555,789413235,108593948265,39997771,KSQ,1419
2022-11-15,260930,씨티케이,KOSDAQ,중견기업부,5610,1,160,2.94,5450,5630,5410,49310,272591380,108506325510,19341591,KSQ,1420
2022-11-15,033830,티비씨,KOSDAQ,중견기업부,1085,1,15,1.4,1080,1090,1065,582626,627105780,108500000000,100000000,KSQ,1421
2022-11-15,019590,엠벤처투자,KOSDAQ,벤처기업부,1280,1,10,0.79,1275,1300,1260,344234,442736130,108363326720,84658849,KSQ,1422
2022-11-15,290090,트윔,KOSDAQ,벤처기업부,14700,1,700,5.0,14000,14850,13900,23752,343006050,108154132800,7357424,KSQ,1423
2022-11-15,159910,스킨앤스킨,KOSDAQ,중견기업부,305,1,8,2.69,293,336,287,68652692,21571465749,108015978445,354150749,KSQ,1424
2022-11-15,352910,오비고,KOSDAQ,기술성장기업부,8950,2,-70,-0.78,9040,9040,8880,48356,431399160,107878762350,12053493,KSQ,1425
2022-11-15,241690,유니테크노,KOSDAQ,우량기업부,4305,1,25,0.58,4280,4340,4270,49845,214576595,107674787325,25011565,KSQ,1426
2022-11-15,012860,모베이스전자,KOSDAQ,중견기업부,1470,1,30,2.08,1445,1500,1425,477296,700943605,107653181790,73233457,KSQ,1427
2022-11-15,301300,바이브컴퍼니,KOSDAQ,기술성장기업부,19200,1,350,1.86,18850,19300,18550,15985,303560150,107442816000,5595980,KSQ,1428
2022-11-15,264900,크라운제과,KOSPI,,8570,1,70,0.82,8510,8600,8410,28650,244621580,107329394500,12523850,STK,1429
2022-11-15,000300,대유플러스,KOSPI,,887,1,3,0.34,885,893,881,391953,347614040,107325912538,120998774,STK,1430
2022-11-15,081150,티플랙스,KOSDAQ,우량기업부,4410,1,215,5.13,4230,4425,4195,3855726,16944765665,107023652820,24268402,KSQ,1431
2022-11-15,006370,대구백화점,KOSPI,,9880,2,-100,-1.0,10050,10300,9880,1357,13616990,106917516680,10821611,STK,1432
2022-11-15,005800,신영와코루,KOSPI,,11850,1,250,2.16,11600,12200,11600,6324,74897050,106650000000,9000000,STK,1433
2022-11-15,090470,제이스텍,KOSDAQ,중견기업부,7290,2,-20,-0.27,7350,7390,7110,39183,285487020,106418020320,14597808,KSQ,1434
2022-11-15,002360,SH에너지화학,KOSPI,,956,1,4,0.42,959,961,946,1038886,990886162,106243845880,111133730,STK,1435
2022-11-15,009200,무림페이퍼,KOSPI,,2550,1,50,2.0,2510,2570,2510,547611,1393433020,106103740500,41609310,STK,1436
2022-11-15,009190,대양금속,KOSPI,,3270,1,10,0.31,3225,3285,3190,592232,1922509270,105800078280,32354764,STK,1437
2022-11-15,141000,비아트론,KOSDAQ,우량기업부,8720,1,40,0.46,8610,8740,8610,36792,320169100,105640271200,12114710,KSQ,1438
2022-11-15,310200,애니플러스,KOSDAQ,중견기업부,3040,1,5,0.16,3020,3065,2955,691862,2081665105,105606249920,34738898,KSQ,1439
2022-11-15,102280,쌍방울,KOSPI,,402,1,1,0.25,404,406,399,1722484,692390659,105562035858,262592129,STK,1440
2022-11-15,019010,베뉴지,KOSDAQ,중견기업부,2190,1,10,0.46,2220,2220,2160,52782,115152610,105558000000,48200000,KSQ,1441
2022-11-15,043220,티에스넥스젠,KOSDAQ,중견기업부,998,1,5,0.5,982,1010,982,147368,146437205,105397822918,105609041,KSQ,1442
2022-11-15,100590,머큐리,KOSDAQ,우량기업부,6960,2,-70,-1.0,6940,7010,6690,1065477,7296322750,105269276160,15124896,KSQ,1443
2022-11-15,004650,창해에탄올,KOSDAQ,우량기업부,11450,1,100,0.88,11400,11550,11300,26295,300152850,105235633250,9190885,KSQ,1444
2022-11-15,352770,클리노믹스,KOSDAQ,기술성장기업부,7720,1,140,1.85,7550,7970,7500,399282,3092877790,105147488520,13620141,KSQ,1445
2022-11-15,234100,폴라리스세원,KOSDAQ,우량기업부,2190,1,40,1.86,2190,2195,2140,387875,842782430,105123909150,48001785,KSQ,1446
2022-11-15,017040,광명전기,KOSPI,,2425,1,20,0.83,2425,2440,2400,360547,873721175,105093716375,43337615,STK,1447
2022-11-15,000500,가온전선,KOSPI,,16500,1,350,2.17,16350,16550,16150,38390,627840850,104922279000,6358926,STK,1448
2022-11-15,092870,엑시콘,KOSDAQ,우량기업부,9990,2,-10,-0.1,9950,10000,9800,22662,223866410,104656508730,10476127,KSQ,1449
2022-11-15,078890,가온미디어,KOSDAQ,우량기업부,6430,1,110,1.74,6310,6490,6300,88226,565348930,104640379680,16273776,KSQ,1450
2022-11-15,016250,SGC이테크건설,KOSDAQ,우량기업부,40250,2,-100,-0.25,39850,41000,39600,24982,1003454900,104627661250,2599445,KSQ,1451
2022-11-15,066590,우수AMS,KOSDAQ,중견기업부,2850,3,0,0.0,2880,2880,2760,77558,218693525,104379896250,36624525,KSQ,1452
2022-11-15,101170,우림피티에스,KOSDAQ,벤처기업부,7730,1,170,2.25,7560,7770,7560,391162,3013824780,104355000000,13500000,KSQ,1453
2022-11-15,004910,조광페인트,KOSPI,,8150,2,-50,-0.61,8150,8210,8010,43573,352091030,104320000000,12800000,STK,1454
2022-11-15,227840,현대코퍼레이션홀딩스,KOSPI,,11450,1,450,4.09,11050,11450,11000,40891,463050200,104204572200,9100836,STK,1455
2022-11-15,001260,남광토건,KOSPI,,10600,1,350,3.41,10250,11550,10100,495299,5392571850,104187548400,9829014,STK,1456
2022-11-15,105550,트루윈,KOSDAQ,중견기업부,2350,2,-10,-0.42,2350,2355,2285,206311,479227185,104181309200,44332472,KSQ,1457
2022-11-15,097780,에스맥,KOSDAQ,중견기업부,1830,2,-20,-1.08,1820,1860,1820,135507,249001305,103768411500,56704050,KSQ,1458
2022-11-15,031860,엔에스엔,KOSDAQ,중견기업부,1220,1,55,4.72,1175,1260,1140,6651474,8078540995,103262772740,84641617,KSQ,1459
2022-11-15,377460,위니아에이드,KOSDAQ,중견기업부,6680,1,90,1.37,6600,6680,6530,52032,343341160,102827945400,15393405,KSQ,1460
2022-11-15,084180,EV수성,KOSDAQ,중견기업부,1640,1,55,3.47,1610,1695,1590,2623543,4324807940,102788287400,62675785,KSQ,1461
2022-11-15,032850,비트컴퓨터,KOSDAQ,벤처기업부,6180,1,150,2.49,6040,6180,6030,87137,534642020,102731950740,16623293,KSQ,1462
2022-11-15,405000,플라즈맵,KOSDAQ,기술성장기업부,5800,2,-80,-1.36,5800,5940,5640,1043560,6040445820,102700252000,17706940,KSQ,1463
2022-11-15,036670,KCI,KOSDAQ,우량기업부,9100,1,170,1.9,9050,9150,8880,49784,448615370,102557000000,11270000,KSQ,1464
2022-11-15,056700,신화인터텍,KOSDAQ,우량기업부,3520,1,90,2.62,3445,3580,3420,880652,3100819740,102555520320,29135091,KSQ,1465
2022-11-15,03473K,SK우,KOSPI,,181000,3,0,0.0,181000,182500,179000,631,114021500,102470435000,566135,STK,1466
2022-11-15,105740,디케이락,KOSDAQ,우량기업부,12050,1,300,2.55,11800,12100,11550,179122,2124730300,102327539600,8491912,KSQ,1467
2022-11-15,025440,대성엘텍,KOSDAQ,중견기업부,718,1,3,0.42,730,730,707,225721,160910073,102315000000,142500000,KSQ,1468
2022-11-15,314140,알피바이오,KOSDAQ,중견기업부,12500,1,800,6.84,11800,12600,11800,293796,3595061050,102106962500,8168557,KSQ,1469
2022-11-15,272110,케이엔제이,KOSDAQ,벤처기업부,12850,1,300,2.39,12550,13000,12500,64018,823032050,102098325750,7945395,KSQ,1470
2022-11-15,327610,펨토바이오메드,KONEX,일반기업부,12150,2,-150,-1.22,12250,12250,11700,154,1848850,102075454800,8401272,KNX,1471
2022-11-15,104620,노랑풍선,KOSDAQ,관리종목(소속부없음),6480,1,20,0.31,6310,6500,6300,36113,232450050,102041182080,15747096,KSQ,1472
2022-11-15,009300,삼아제약,KOSDAQ,우량기업부,16000,1,1000,6.67,15350,16050,15250,60849,958661500,101920000000,6370000,KSQ,1473
2022-11-15,196490,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),4080,1,250,6.53,3850,4085,3810,388109,1543684800,101853519840,24964098,KSQ,1474
2022-11-15,082210,옵트론텍,KOSDAQ,중견기업부,4160,1,30,0.73,4110,4170,4100,83397,345563965,101853211200,24483945,KSQ,1475
2022-11-15,089850,유비벨록스,KOSDAQ,우량기업부,14300,1,50,0.35,14250,14400,14000,25532,363983400,101754467100,7115697,KSQ,1476
2022-11-15,225220,제놀루션,KOSDAQ,기술성장기업부,10600,1,50,0.47,10600,10650,10350,23788,249355150,101662851000,9590835,KSQ,1477
2022-11-15,354200,엔젠바이오,KOSDAQ,기술성장기업부,8130,1,250,3.17,7900,8150,7810,46782,375588010,101648674560,12502912,KSQ,1478
2022-11-15,255440,야스,KOSDAQ,우량기업부,7780,1,40,0.52,7740,7790,7660,12691,98250850,101591240000,13058000,KSQ,1479
2022-11-15,251630,브이원텍,KOSDAQ,벤처기업부,6700,1,80,1.21,6620,6720,6550,28505,189706850,101589286000,15162580,KSQ,1480
2022-11-15,016880,웅진,KOSPI,,1270,1,20,1.6,1245,1280,1240,201111,253954545,101507391600,79927080,STK,1481
2022-11-15,011150,CJ씨푸드,KOSPI,,2825,1,20,0.71,2780,2845,2780,67749,191010730,101504433725,35930773,STK,1482
2022-11-15,071670,에이테크솔루션,KOSDAQ,우량기업부,10150,1,150,1.5,9990,10150,9900,43310,432975580,101500000000,10000000,KSQ,1483
2022-11-15,035610,솔본,KOSDAQ,중견기업부,3710,1,20,0.54,3690,3740,3655,82598,306034880,101453648870,27345997,KSQ,1484
2022-11-15,380440,엔에이치스팩19호,KOSPI,,1975,3,0,0.0,1980,1980,1965,81258,159974130,101297750000,51290000,STK,1485
2022-11-15,276730,제주맥주,KOSDAQ,기술성장기업부,1770,2,-15,-0.84,1800,1800,1730,898355,1579469175,101202707670,57176671,KSQ,1486
2022-11-15,016090,대현,KOSPI,,2285,3,0,0.0,2280,2305,2275,155154,354918335,101185078350,44282310,STK,1487
2022-11-15,010960,삼호개발,KOSPI,,4040,2,-10,-0.25,4050,4105,4010,23094,94021630,101000000000,25000000,STK,1488
2022-11-15,051490,나라엠앤디,KOSDAQ,중견기업부,7110,1,40,0.57,7080,7140,7050,74909,531429020,100962000000,14200000,KSQ,1489
2022-11-15,040350,큐로컴,KOSDAQ,벤처기업부,800,1,23,2.96,783,805,776,369659,293871805,100778777600,125973472,KSQ,1490
2022-11-15,092440,기신정기,KOSPI,,3450,1,5,0.15,3445,3485,3420,11591,40127405,100740000000,29200000,STK,1491
2022-11-15,217500,러셀,KOSDAQ,벤처기업부,3165,3,0,0.0,3160,3190,3115,142499,449915570,100684980000,31812000,KSQ,1492
2022-11-15,072770,율호,KOSDAQ,중견기업부,1845,2,-15,-0.81,1860,1875,1825,406235,749429815,100588003335,54519243,KSQ,1493
2022-11-15,290520,신도기연,KOSDAQ,우량기업부,6310,2,-10,-0.16,6370,6370,6300,219572,1388976490,100514274220,15929362,KSQ,1494
2022-11-15,041460,한국전자인증,KOSDAQ,중견기업부,5280,1,80,1.54,5230,5300,5190,204144,1073722870,100320000000,19000000,KSQ,1495
2022-11-15,011690,와이투솔루션,KOSPI,,630,3,0,0.0,630,639,619,841855,526269441,100318451310,159235637,STK,1496
2022-11-15,170030,현대공업,KOSDAQ,우량기업부,6530,1,60,0.93,6420,6720,6410,361081,2376195910,100170200000,15340000,KSQ,1497
2022-11-15,009780,엠에스씨,KOSDAQ,우량기업부,5690,3,0,0.0,5650,5780,5610,31554,179183930,100144000000,17600000,KSQ,1498
2022-11-15,013720,CBI,KOSDAQ,벤처기업부,370,1,2,0.54,368,372,360,2705765,992311524,100026053820,270340686,KSQ,1499
2022-11-15,327260,RF머트리얼즈,KOSDAQ,벤처기업부,12200,1,400,3.39,12050,12350,11800,58125,703468600,100011903400,8197697,KSQ,1500
2022-11-15,140610,엔솔바이오사이언스,KONEX,일반기업부,10400,2,-700,-6.31,11100,11100,10400,13626,144154650,99942024000,9609810,KNX,1501
2022-11-15,173130,오파스넷,KOSDAQ,중견기업부,8420,2,-140,-1.64,8580,8700,8330,383667,3264574320,99864820600,11860430,KSQ,1502
2022-11-15,264660,씨앤지하이테크,KOSDAQ,우량기업부,11750,1,150,1.29,11550,11750,11450,6400,74638850,99716868500,8486542,KSQ,1503
2022-11-15,066670,디스플레이텍,KOSDAQ,우량기업부,5330,1,50,0.95,5280,5380,5250,175630,933583800,99627922940,18691918,KSQ,1504
2022-11-15,396690,미래에셋글로벌리츠,KOSPI,,3425,2,-25,-0.72,3450,3460,3415,48284,165893375,99530500000,29060000,STK,1505
2022-11-15,137080,나래나노텍,KOSDAQ,중견기업부,8990,2,-610,-6.35,9550,9560,8730,515225,4666099160,99424203780,11059422,KSQ,1506
2022-11-15,012790,신일제약,KOSDAQ,우량기업부,8610,1,340,4.11,8280,9100,8170,604463,5240873840,99372005040,11541464,KSQ,1507
2022-11-15,086820,바이오솔루션,KOSDAQ,기술성장기업부,12200,1,250,2.09,12050,12250,11800,16379,196687400,99349797200,8143426,KSQ,1508
2022-11-15,347740,피엔케이피부임상연구센타,KOSDAQ,중견기업부,3310,1,50,1.53,3250,3320,3250,250035,822440355,99335006560,30010576,KSQ,1509
2022-11-15,042520,한스바이오메드,KOSDAQ,벤처기업부,9820,1,50,0.51,9900,10000,9650,5914,57904650,99211273420,10102981,KSQ,1510
2022-11-15,007110,일신석재,KOSPI,,1280,1,30,2.4,1245,1280,1245,244785,309781390,99144460800,77456610,STK,1511
2022-11-15,065710,서호전기,KOSDAQ,우량기업부,19250,1,200,1.05,19050,19350,19050,6958,133697150,99137500000,5150000,KSQ,1512
2022-11-15,007680,대원,KOSDAQ,우량기업부,7370,2,-80,-1.07,7460,7600,7290,19967,146567830,99100513380,13446474,KSQ,1513
2022-11-15,042510,라온시큐어,KOSDAQ,중견기업부,2560,2,-30,-1.16,2565,2670,2535,511939,1314813480,98986869760,38666746,KSQ,1514
2022-11-15,054180,메디콕스,KOSDAQ,중견기업부,7970,2,-2280,-22.24,9900,9980,7520,2185040,18871157340,98925465130,12412229,KSQ,1515
2022-11-15,035000,지투알,KOSPI,,5970,1,40,0.67,5920,6010,5860,13107,77537080,98907431730,16567409,STK,1516
2022-11-15,192410,휴림네트웍스,KOSDAQ,벤처기업부,909,1,10,1.11,901,915,884,574527,515429568,98895891240,108796360,KSQ,1517
2022-11-15,200470,에이팩트,KOSDAQ,중견기업부,3440,1,90,2.69,3320,3480,3315,61658,209293475,98800848880,28721177,KSQ,1518
2022-11-15,950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4090,1,45,1.11,4140,4190,4005,8943,36452935,98374888600,24052540,KSQ,1519
2022-11-15,049430,코메론,KOSDAQ,우량기업부,10850,3,0,0.0,10950,11000,10650,29616,319057350,98170800000,9048000,KSQ,1520
2022-11-15,131030,옵투스제약,KOSDAQ,우량기업부,6070,2,-10,-0.16,6100,6120,6050,30052,182531600,98049693340,16153162,KSQ,1521
2022-11-15,013870,지엠비코리아,KOSPI,,5140,2,-10,-0.19,5110,5180,5050,63397,324401380,98031519200,19072280,STK,1522
2022-11-15,069640,한세엠케이,KOSPI,,3255,1,45,1.4,3210,3335,3200,8166,26845530,97996664010,30106502,STK,1523
2022-11-15,218150,미래생명자원,KOSDAQ,벤처기업부,4925,1,85,1.76,4875,4940,4780,193432,941296385,97987031700,19895844,KSQ,1524
2022-11-15,236810,엔비티,KOSDAQ,기술성장기업부,5760,1,130,2.31,5670,5850,5630,609237,3507402770,97778453760,16975426,KSQ,1525
2022-11-15,300120,라온피플,KOSDAQ,벤처기업부,4700,2,-75,-1.57,4775,4800,4690,200166,944923105,97666056400,20780012,KSQ,1526
2022-11-15,003350,한국화장품제조,KOSPI,,21550,1,850,4.11,20750,21850,20650,43566,930180700,97664600000,4532000,STK,1527
2022-11-15,056090,이노시스,KOSDAQ,기술성장기업부,1280,2,-100,-7.25,1375,1475,1120,9679359,12484115640,97516966400,76185130,KSQ,1528
2022-11-15,027740,마니커,KOSPI,,1535,2,-75,-4.66,1620,1625,1505,1552677,2399924530,97489734980,63511228,STK,1529
2022-11-15,005740,크라운해태홀딩스,KOSPI,,6560,1,120,1.86,6590,6620,6420,21056,136925970,97398596320,14847347,STK,1530
2022-11-15,239340,줌인터넷,KOSDAQ,중견기업부,3610,2,-105,-2.83,3585,3635,3545,482445,1733185670,97396478740,26979634,KSQ,1531
2022-11-15,347000,센코,KOSDAQ,기술성장기업부,11800,2,-150,-1.26,11750,11900,11700,5016,59076050,97364679200,8251244,KSQ,1532
2022-11-15,115180,큐리언트,KOSDAQ,중견기업부,9250,2,-520,-5.32,9800,9800,9220,105360,985858840,97170519250,10504921,KSQ,1533
2022-11-15,239610,에이치엘사이언스,KOSDAQ,우량기업부,18000,3,0,0.0,17650,18150,17500,26270,466579300,97058070000,5392115,KSQ,1534
2022-11-15,163560,동일고무벨트,KOSPI,,6970,1,100,1.46,6930,6970,6840,59612,411347370,96883000000,13900000,STK,1535
2022-11-15,002410,범양건영,KOSPI,,3900,2,-5,-0.13,3870,3945,3835,333919,1299009295,96844729800,24831982,STK,1536
2022-11-15,163730,핑거,KOSDAQ,벤처기업부,10400,1,250,2.46,10100,10400,10100,32442,333915850,96779716800,9305742,KSQ,1537
2022-11-15,058850,KTcs,KOSPI,,2265,1,10,0.44,2260,2270,2245,53477,120824755,96681525000,42685000,STK,1538
2022-11-15,357430,마스턴프리미어리츠,KOSPI,,3630,1,50,1.4,3590,3660,3560,12529,45198545,96485400000,26580000,STK,1540
2022-11-15,019660,글로본,KOSDAQ,중견기업부,2795,1,115,4.29,2680,2815,2665,227695,625001100,95934671625,34323675,KSQ,1541
2022-11-15,164060,이루다,KOSDAQ,벤처기업부,5480,1,280,5.38,5190,5480,5190,442605,2384086660,95851091000,17491075,KSQ,1542
2022-11-15,247660,나노씨엠에스,KOSDAQ,기술성장기업부,22050,1,450,2.08,21400,22250,21200,78566,1710703550,95783436000,4343920,KSQ,1543
2022-11-15,020710,시공테크,KOSDAQ,우량기업부,4770,2,-10,-0.21,4730,4845,4710,54195,258979435,95628816900,20047970,KSQ,1544
2022-11-15,104200,NHN벅스,KOSDAQ,중견기업부,6440,1,140,2.22,6260,6470,6250,119572,762572050,95489422000,14827550,KSQ,1545
2022-11-15,025750,한솔홈데코,KOSPI,,1185,3,0,0.0,1175,1190,1170,492412,580596025,95469701565,80565149,STK,1546
2022-11-15,000950,전방,KOSPI,,56800,2,-500,-0.87,57900,57900,55600,5153,289283100,95424000000,1680000,STK,1547
2022-11-15,123570,이엠넷,KOSDAQ,중견기업부,4265,1,135,3.27,4100,4275,4100,60949,257162185,95007472670,22276078,KSQ,1548
2022-11-15,043910,자연과환경,KOSDAQ,중견기업부,1165,1,20,1.75,1135,1200,1135,2343686,2739879720,94807182740,81379556,KSQ,1549
2022-11-15,012340,뉴인텍,KOSDAQ,벤처기업부,3145,2,-75,-2.33,3220,3220,3120,390208,1228135330,94687024490,30107162,KSQ,1550
2022-11-15,208340,파멥신,KOSDAQ,기술성장기업부,3685,1,140,3.95,3545,3700,3500,271610,986520265,94626326410,25678786,KSQ,1551
2022-11-15,006380,카프로,KOSPI,,2365,1,25,1.07,2355,2395,2310,143273,339373040,94600000000,40000000,STK,1552
2022-11-15,330350,위더스제약,KOSDAQ,우량기업부,7170,1,80,1.13,7080,7210,7080,34315,244627020,94592218260,13192778,KSQ,1553
2022-11-15,068050,팬엔터테인먼트,KOSDAQ,중견기업부,3415,1,20,0.59,3390,3425,3350,104189,353411785,94575269540,27694076,KSQ,1554
2022-11-15,014190,원익큐브,KOSDAQ,우량기업부,2670,1,30,1.14,2640,2715,2590,1391559,3684722465,94517749020,35399906,KSQ,1555
2022-11-15,010600,웰바이오텍,KOSPI,,1415,1,5,0.35,1425,1425,1380,366006,510214940,94001427160,66432104,STK,1556
2022-11-15,024810,이화전기,KOSDAQ,벤처기업부,764,1,6,0.79,758,765,754,450181,341554113,93978146380,123008045,KSQ,1557
2022-11-15,052220,iMBC,KOSDAQ,중견기업부,4085,1,5,0.12,4065,4170,4040,527020,2136206315,93955000000,23000000,KSQ,1558
2022-11-15,382800,지앤비에스엔지니어링,KOSDAQ,벤처기업부,12550,1,150,1.21,12500,12550,12050,58365,716617550,93851949650,7478243,KSQ,1559
2022-11-15,052790,액토즈소프트,KOSDAQ,중견기업부,8280,1,1130,15.8,7180,8990,7030,1535587,13111040850,93817682640,11330638,KSQ,1560
2022-11-15,033200,모아텍,KOSDAQ,중견기업부,6540,1,60,0.93,6490,6590,6480,14456,94370890,93725949900,14331185,KSQ,1561
2022-11-15,092460,한라IMS,KOSDAQ,우량기업부,5320,1,270,5.35,5060,5390,5060,202217,1065950910,93724924440,17617467,KSQ,1562
2022-11-15,024950,삼천리자전거,KOSDAQ,우량기업부,7060,1,10,0.14,7090,7100,7000,34428,242796800,93711453620,13273577,KSQ,1563
